symbol,exchange,at_institution,at_minimum_order_value,at_minimum_quantity,at_buy_order_mark_up,at_sell_order_mark_up,at_min_ticker_price,at_accumulate_fractional_moo_order,at_max_price_different_percentage,at_max_price_percentage_diff._with_pre._close_price,at_enable_redis_price_sources,at_enable_waiting_for_approval_orders,at_created_by,at_created_date,at_updated_by,at_updated_date,at_notional_order_price_bracket,at_max_notional,at_max_quantity,at_max_single_moo_pool_qty,at_max_internal_exec_qty,at_max_pool_profit_%,at_max_pool_loss_%,at_min_auto_close_qty,at_min_qty_for_additional_price_%,at_additional_price_%,at_price_bracket_enabled,at_combine_buy/sell_moo_pool_order,at_allow_less_than_one_exec_intly,at_notional_moo_pool_order,at_accumulate_moo_in_pre-open,at_allow_auto_close_whole_qty_pool,at_enabled_limit_less_than_equity_min,at_max_market_value_allowed_in_pool,at_allow_auto_close_whole_qty_in_pool_scheduler,ccp_ccp_only_security_name,ccp_ccp_only_currency,ccp_ccp_only_isin,ccp_ccp_only_country_code,ccp_ccp_only_mic_code_x,ccp_ccp_only_bbg_ticker,ccp_ccp_only_tcl1,ccp_ccp_only_tcl2,ccp_ccp_only_tcl3,ccp_ccp_only_status,ccp_ccp_only_tradability,ccp_ccp_only_last_updated,ccp_ccp_only_mic_code_y,ccp_minimum_order_value,ccp_minimum_quantity,ccp_min_ticker_price,ccp_ccp_only_maximum_price_diff_preev_cls,ccp_ccp_only_maximum_price_diff_other_prices,ccp_ccp_only_enb_wfa_ord_in_prc_validtn,ccp_ccp_only_buy_restricted,ccp_ccp_only_sell_restricted,ccp_max_notional,ccp_max_single_moo_pool_qty,ccp_accumulate_fractional_moo_order,ccp_combine_buy/sell_moo_pool_order,ccp_accumulate_moo_in_pre-open,ccp_notional_moo_pool_order,ccp_max_internal_exec_qty,ccp_allow_less_than_one_exec_intly,ccp_enabled_limit_less_than_equity_min,ccp_ccp_only_maximum_pool_profit_percent,ccp_ccp_only_maximum_pool_loss_percent,ccp_min_auto_close_qty,ccp_max_market_value_allowed_in_pool,ccp_ccp_only_allow_auto_close_limit,ccp_allow_auto_close_whole_qty_pool,ccp_allow_auto_close_whole_qty_in_pool_scheduler,ccp_ccp_only_minimum_quantity_for_additional_price_percent,ccp_additional_price_%,ccp_ccp_only_redis_price_enabled,ccp_price_bracket_enabled,mismatched_fields,action
U127,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:30,CECIL BRANDON,2025-09-30 14:04:26,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,MULTI UNITS LUXEMBOURG AMUNDI CORE MSCI EMG MARKT SWAP ETF DIST,USD,LU2573966905,GB,XLON,BBG01G15K9L5,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
CNDX,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:37,CECIL BRANDON,2025-09-30 14:11:41,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES VII PLC ISHRS NASDAQ 100 UCITS ETF USD (ACC),USD,IE00B53SZB19,GB,XLON,BBG0015VS3F0,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
S5SD,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:35,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,UBS (IRL) ETF PLC UBS S&P 500 SCORED & SCRND  ETF USD DIS,GBX,IE00BHXMHK04,GB,XLON,BBG00NTJSZH0,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
GXLF,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:25,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,SSGA SPDR ETFS EUROPE II PLC SPDR S&P US FINANCIALS UCITS ETF,GBP,IE00BWBXM500,GB,XLON,BBG0169QJ5F0,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XMJP,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:52,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,XTRACKERS X MSCI JAPAN,GBX,LU0274209740,GB,XLON,BBG000TBM160,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
IBGS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:11:56,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES PLC ISHARES EUR GV BD 1-3 UCITS ETF EUR DIST,GBP,IE00B14X4Q57,GB,XLON,BBG000J186S4,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
PRUB,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:12:02,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,AMUNDI INDEX SOLUTIONS AMUNDI CORE USD CORPORATE BOND ETF GBP H,GBP,LU2621112452,GB,XLON,BBG01HDBZF37,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
RMAP,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:42,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,HANETF ETC SECURITIES PLC TRM RESPONSIBLY SOURCED PHYS GOLD ETC,GBX,XS2115336336,GB,XLON,BBG00RR4GTW6,Traded Products,ETC,Commodities,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
BOTZ,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:24,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,GLOBAL X ETFS ICAV ROBOTICS & ARTIFICIAL INTELLIGENCE,USD,IE00BLCHJB90,GB,XLON,BBG013JYVWX6,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
IDPE,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:26,CECIL BRANDON,2025-09-30 14:12:05,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES II PLC ISHRS LISTED PRIVATE EQUITY ETF USD DIST,USD,IE00B1TXHL60,GB,XLON,BBG000P7KYZ1,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
TSL2,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:18:04,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,LEVERAGE SHARES PUBLIC LIMITED COMPANY LEVSHARES 2X TESLA ETP,USD,IE00BK5BZY66,GB,XLON,BBG00V3MD718,Traded Products,ETN,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XWEM,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:43,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,XTRACKERS (IE) PUBLIC LIMITED COMPANY X MSCI WORLD MOMENTUM ESG UCITS ETF 1C,USD,IE000TL3PL69,GB,XLON,BBG01HD8QF52,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
GLDW,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:42,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE METAL SECURITIES LIMITED WISDOMTREE CORE PHYSICAL GOLD,GBX,JE00BN2CJ301,GB,XLON,BBG00ZJYFR29,Traded Products,ETC,Commodities,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
3NGL,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:51,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE MULTI ASSET ISSUER PUBLIC LIMITED COMPANY WISDOMTREE NATURAL GAS 3X DAILY LEVERAGE,USD,XS2819843900,GB,XLON,BBG003QK21G8,Traded Products,ETC,Commodities,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
IEBC,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-03-26 10:43:27,CECIL BRANDON,2025-09-30 14:11:51,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES III PLC ISHRS CORE EUR CORP BOND ETF EUR (DIST),GBP,IE00B3F81R35,GB,XLON,BBG000C4Y820,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
3EUL,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:52,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE MULTI ASSET ISSUER PUBLIC LIMITED COMPANY WISDOMTREE EURO STOXX 50® 3X DAILY LEVER,EUR,IE00B7SD4R47,GB,XLON,BBG003Q18GS8,Traded Products,ETN,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
JAAA,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:48,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,JANUS HENDERSON TABULA FUND JH USD AAA CLO ACTIVE ETF USD A,USD,LU2994520851,GB,XLON,BBG01SX2DMB1,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
ANXU,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:43,CECIL BRANDON,2025-09-30 14:11:41,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,AMUNDI INDEX SOLUTIONS AMUNDI NASDAQ-100 SWAP UCITS ETF USD ACC,USD,LU1681038326,GB,XLON,BBG00KKCXQJ2,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XZEU,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:11:36,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,XTRACKERS (IE) PUBLIC LIMITED COMPANY XTRACKERS MSCI EUROPE ESG UCITS ETF,GBX,IE00BFMNHK08,GB,XLON,BBG00KTFSNZ1,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
VERE,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:43,CECIL BRANDON,2025-09-30 14:04:19,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,VANGUARD FUNDS PLC VANGUARD FTSE DEV EUROPE EX UK UCITS ETF,USD,IE00BK5BQY34,GB,XLON,BBG00PQQJG57,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
FGQI,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:51,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,FIDELITY UCITS ICAV GLOBAL QUALITY INCOME UCITS ETF USD INC,USD,IE00BYXVGZ48,GB,XLON,BBG00GCM8D14,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
LOIL,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:48,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE COMMODITY SECURITIES LIMITED WISDOMTREE WTI CRUDE OIL 2X DAILY LEV,USD,JE00BDD9Q840,GB,XLON,BBG000RNY5S0,Traded Products,ETN,Commodities,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
SPY3,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:56,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,LEVERAGE SHARES PUBLIC LIMITED COMPANY LS 3X LONG US 500 ETP,USD,XS2472197149,GB,XLON,BBG017F99J79,Traded Products,ETN,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
CSPE,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:44,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,SSGA SPDR ETFS EUROPE II PLC SPDR MSCI EUROPE CONSUMER STAPLES ETF,GBP,IE00BKWQ0D84,GB,XLON,BBG0169SQX58,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
BBTP,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:12:11,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,JPMORGAN ETFS (IRELAND) ICAV JPM BB US TRSY BOND UCITS ETF GBP HDG,GBP,IE00BK6Q9938,GB,XLON,BBG00P4TYFD1,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
WEAT,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:48,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE COMMODITY SECURITIES LIMITED WISDOMTREE WHEAT,USD,JE00BN7KB664,GB,XLON,BBG000BLCP10,Traded Products,ETC,Commodities,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
PAUS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:01,CECIL BRANDON,2025-09-30 14:11:43,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,INVESCO MARKETS II PLC IVZ MSCI USA CPA ESG UCITS ETF ACC,USD,IE000RLUE8E9,GB,XLON,BBG013Z7L6S1,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
SXLK,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:30,CECIL BRANDON,2025-09-30 14:04:50,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,SSGA SPDR ETFS EUROPE II PLC SPDR S&P US TECHNOLOGY UCITS ETF,USD,IE00BWBXM948,GB,XLON,BBG009HXV1W7,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
MWRU,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:48,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,AMUNDI ETF ICAV AMUNDI CORE MSCI WORLD UCITS ETF ACC,USD,IE000BI8OT95,GB,XLON,BBG01RXW4800,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
FB3,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:53,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,LEVERAGE SHARES PUBLIC LIMITED COMPANY LEVSHARES 3X FACEBOOK ETP,USD,IE00BK5C1B80,GB,XLON,BBG00V3LK455,Traded Products,ETN,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
IWDP,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:29,CECIL BRANDON,2025-09-30 14:16:33,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES II PLC ISHRS DEV MRKTS PROP YIELD ETF USD DIST,GBX,IE00B1FZS350,GB,XLON,BBG000Q70H89,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
LGUG,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:29,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,LEGAL & GENERAL UCITS ETF PUBLIC LIMITED COMPANY L&G US EQUITY UCITS ETF,GBX,IE00BFXR5Q31,GB,XLON,BBG00MH649Y8,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
E127,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:35,CECIL BRANDON,2025-09-30 14:04:51,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,MULTI UNITS LUXEMBOURG AMUNDI CORE EMERGING MARKETS SWAP ETF D,GBP,LU2573966905,GB,XLON,BBG01G15LSN0,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
ESGE,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:40,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,INVESCO MARKETS II PLC IVZ MSCI EUROPE UNI SCRN UCITS ETF A,GBX,IE00BJQRDL90,GB,XLON,BBG00PBZVSM4,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XMBD,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:22,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,XTRACKERS X MSCI BRAZIL 1C,USD,LU0292109344,GB,XLON,BBG000TBMPB1,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
FLO5,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:44,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES II PLC ISHARES $ FLOATING RATE BOND UCITS,GBX,IE00BZ048462,GB,XLON,BBG00HKW2998,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
SDWD,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:51,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES IV PLC ISH MSCI WORLD USD-D,USD,IE00BFNM3K80,GB,XLON,BBG00M923GK6,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
IUSZ,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:12:05,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES IV PLC ISHS MSCI USA MID CAP EW UCTS ETF,USD,IE00BD1F4K20,GB,XLON,BBG00DZWDPM8,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
